customer_id,organization_name,organization_type,organization_subtype,size_category,employee_count,subscription_tier,monthly_revenue,setup_date,primary_contact_name,primary_contact_email,primary_contact_phone,street_address,city,state,zip_code,time_zone,payment_methods,integration_count,last_login_date,support_tier,created_at,updated_at
VANCO0604,Emmanuel Baptist Presbyterian Church,faith,church,large,413,premium,22279.00,2019-12-15,Rev. Lisa Davis,lisa.davis@emmanuelbaptistpresbyterianchurch.org,555-662-3179,5784 School Dr,New York,NY,10042,America/New_York,"[""online"", ""mobile"", ""text""]",12,2024-11-19,premium,2019-12-15 09:29:00,2024-11-19 13:16:00
VANCO0605,Riverside Presbyterian Church #5,faith,mosque,large,380,basic,20528.00,2024-09-10,Imam Lisa Rodriguez,lisa.rodriguez@riversidepresbyterianchurch5.org,555-813-7997,3394 School Dr,Phoenix,AZ,85046,America/Phoenix,"[""online"", ""mobile""]",6,2024-10-12,basic,2024-09-10 09:05:00,2024-11-18 14:10:00
VANCO0606,St. Paul Community Church #3,faith,church,small,18,standard,1714.00,2017-04-02,Rev. Jennifer Garcia,jennifer.garcia@st.paulcommunitychurch3.org,555-379-7924,1283 Oak St,San Francisco,CA,94128,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",10,2024-11-03,basic,2017-04-02 13:01:00,2024-11-17 11:10:00
VANCO0607,First Baptist Baptist Church #2,faith,mosque,small,44,standard,1561.00,2020-04-28,Imam John Johnson,john.johnson@firstbaptistbaptistchurch2.org,555-425-8123,6627 Church St,Boston,MA,2179,America/New_York,"[""online"", ""mobile"", ""text""]",7,2024-11-17,basic,2020-04-28 08:25:00,2024-11-20 16:42:00
VANCO0608,Riverside Methodist Church #3,faith,synagogue,small,30,basic,686.00,2016-02-16,Rabbi John Jones,john.jones@riversidemethodistchurch3.org,555-526-4675,1954 Main Ave,Los Angeles,CA,90100,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",9,2024-10-14,basic,2016-02-16 15:21:00,2024-11-18 08:26:00
VANCO0609,Emmanuel Baptist Episcopal Church #4,faith,synagogue,small,27,basic,1567.00,2020-08-05,Rabbi John Johnson,john.johnson@emmanuelbaptistepiscopalchurch4.org,555-389-9187,7796 School St,Boston,MA,2192,America/New_York,"[""online"", ""mobile""]",5,2024-11-15,basic,2020-08-05 10:09:00,2024-11-16 09:59:00
VANCO0610,Emmanuel Baptist Presbyterian Church #1,faith,synagogue,small,13,premium,1704.00,2023-05-24,Rabbi Mary Johnson,mary.johnson@emmanuelbaptistpresbyterianchurch1.org,555-370-9662,8702 Main Dr,Columbus,OH,43205,America/New_York,"[""online""]",9,2024-11-02,premium,2023-05-24 09:16:00,2024-11-19 10:16:00
VANCO0611,Emmanuel Baptist Baptist Church #5,faith,church,medium,139,basic,4300.00,2015-03-06,Rev. Patricia Miller,patricia.miller@emmanuelbaptistbaptistchurch5.org,555-695-4943,7976 Main Blvd,Columbus,OH,43220,America/New_York,"[""online"", ""text""]",12,2024-11-16,basic,2015-03-06 10:55:00,2024-11-17 17:53:00
VANCO0612,St. Mary Presbyterian Church #2,faith,church,medium,88,basic,6930.00,2020-03-25,Rev. Sarah Miller,sarah.miller@st.marypresbyterianchurch2.org,555-453-7645,3578 Oak Ave,Phoenix,AZ,85066,America/Phoenix,"[""online"", ""mobile""]",4,2024-11-04,basic,2020-03-25 10:15:00,2024-11-15 11:01:00
VANCO0613,St. Paul Episcopal Church #3,faith,church,small,31,basic,1900.00,2015-03-04,Rev. Michael Davis,michael.davis@st.paulepiscopalchurch3.org,555-532-5743,4357 Main Ave,Dallas,TX,75210,America/Chicago,"[""online"", ""mobile"", ""text""]",1,2024-11-04,basic,2015-03-04 16:53:00,2024-11-20 16:43:00
VANCO0614,Grace Community Catholic Church #5,faith,synagogue,small,6,basic,815.00,2018-06-08,Rabbi Robert Rodriguez,robert.rodriguez@gracecommunitycatholicchurch5.org,555-348-8359,2469 School Ave,Fort Worth,TX,76138,America/Chicago,"[""online"", ""mobile""]",9,2024-11-05,basic,2018-06-08 09:17:00,2024-11-20 15:24:00
VANCO0615,Hope Methodist Catholic Church #3,faith,synagogue,small,6,basic,1678.00,2022-08-23,Rabbi Sarah Martinez,sarah.martinez@hopemethodistcatholicchurch3.org,555-209-9849,9926 School Blvd,Seattle,WA,98172,America/Los_Angeles,"[""online"", ""mobile""]",14,2024-10-20,basic,2022-08-23 17:54:00,2024-11-15 14:24:00
VANCO0616,Emmanuel Baptist Presbyterian Church #2,faith,church,large,153,standard,21837.00,2020-04-13,Rev. David Johnson,david.johnson@emmanuelbaptistpresbyterianchurch2.org,555-828-4623,5502 Main Ave,Columbus,OH,43256,America/New_York,"[""online"", ""text""]",13,2024-10-10,basic,2020-04-13 13:32:00,2024-11-15 14:37:00
VANCO0617,St. Mary Episcopal Church #2,faith,mosque,small,40,standard,772.00,2020-10-22,Imam Jennifer Garcia,jennifer.garcia@st.maryepiscopalchurch2.org,555-243-5486,8629 School Dr,Austin,TX,73303,America/Chicago,"[""online""]",2,2024-11-15,basic,2020-10-22 09:03:00,2024-11-17 08:28:00
VANCO0618,Living Water Community Church #4,faith,church,medium,70,premium,3922.00,2021-05-17,Rev. Michael Smith,michael.smith@livingwatercommunitychurch4.org,555-802-9124,5123 Oak St,Indianapolis,IN,46276,America/New_York,"[""online"", ""text""]",5,2024-10-12,premium,2021-05-17 14:22:00,2024-11-18 17:54:00
VANCO0619,Faith Community Baptist Church #6,faith,mosque,large,200,basic,14652.00,2016-02-19,Imam Jennifer Rodriguez,jennifer.rodriguez@faithcommunitybaptistchurch6.org,555-201-8265,226 Church Dr,Austin,TX,73301,America/Chicago,"[""online"", ""mobile""]",10,2024-10-01,basic,2016-02-19 17:06:00,2024-11-15 14:51:00
VANCO0620,Christ the King Episcopal Church #3,faith,synagogue,small,39,standard,1834.00,2020-01-16,Rabbi David Garcia,david.garcia@christthekingepiscopalchurch3.org,555-229-8386,219 Main Dr,Los Angeles,CA,90034,America/Los_Angeles,"[""online""]",5,2024-10-06,basic,2020-01-16 16:41:00,2024-11-19 13:10:00
VANCO0621,Calvary Baptist Methodist Church #6,faith,church,small,35,standard,1830.00,2019-11-06,Rev. Robert Brown,robert.brown@calvarybaptistmethodistchurch6.org,555-575-5946,7377 Oak Blvd,Boston,MA,2128,America/New_York,"[""online"", ""mobile""]",13,2024-10-13,basic,2019-11-06 17:01:00,2024-11-16 11:56:00
VANCO0622,First Baptist Episcopal Church #2,faith,synagogue,small,16,basic,1733.00,2022-09-26,Rabbi Sarah Johnson,sarah.johnson@firstbaptistepiscopalchurch2.org,555-572-3145,1186 Church Dr,Fort Worth,TX,76189,America/Chicago,"[""online"", ""mobile""]",13,2024-10-02,basic,2022-09-26 09:27:00,2024-11-17 16:06:00
VANCO0623,Living Water Catholic Church #1,faith,synagogue,small,29,premium,1835.00,2018-09-09,Rabbi Patricia Garcia,patricia.garcia@livingwatercatholicchurch1.org,555-219-6540,7976 Main St,Columbus,OH,43225,America/New_York,"[""online"", ""mobile"", ""text""]",14,2024-11-09,premium,2018-09-09 11:56:00,2024-11-16 13:57:00
VANCO0624,New Life Catholic Church #4,faith,synagogue,medium,52,premium,3765.00,2022-02-17,Rabbi David Davis,david.davis@newlifecatholicchurch4.org,555-151-9317,8364 School Ave,San Jose,CA,95191,America/Los_Angeles,"[""online"", ""mobile""]",3,2024-11-16,premium,2022-02-17 17:27:00,2024-11-15 09:24:00
VANCO0625,Trinity Lutheran Baptist Church #1,faith,mosque,small,40,premium,680.00,2016-10-25,Imam Jennifer Miller,jennifer.miller@trinitylutheranbaptistchurch1.org,555-439-3993,7424 Church Ave,Jacksonville,FL,32232,America/New_York,"[""online"", ""mobile""]",4,2024-11-14,premium,2016-10-25 11:42:00,2024-11-16 11:26:00
VANCO0626,Faith Community Baptist Church #7,faith,mosque,medium,87,basic,2520.00,2022-06-09,Imam Michael Rodriguez,michael.rodriguez@faithcommunitybaptistchurch7.org,555-128-7148,4900 Park St,Phoenix,AZ,85059,America/Phoenix,"[""online""]",6,2024-11-03,basic,2022-06-09 10:10:00,2024-11-18 12:14:00
VANCO0627,First Baptist Episcopal Church #3,faith,mosque,small,46,basic,1381.00,2016-04-27,Imam David Martinez,david.martinez@firstbaptistepiscopalchurch3.org,555-748-7005,2646 Church Blvd,Austin,TX,73335,America/Chicago,"[""online""]",1,2024-11-20,basic,2016-04-27 16:24:00,2024-11-15 08:58:00
VANCO0628,Christ the King Catholic Church #1,faith,synagogue,small,14,premium,1021.00,2016-12-26,Rabbi Patricia Martinez,patricia.martinez@christthekingcatholicchurch1.org,555-563-6084,5770 Main Dr,Columbus,OH,43208,America/New_York,"[""online""]",12,2024-11-13,premium,2016-12-26 08:18:00,2024-11-20 12:54:00
VANCO0629,Grace Community Community Church #2,faith,mosque,small,32,standard,1018.00,2017-11-13,Imam Robert Johnson,robert.johnson@gracecommunitycommunitychurch2.org,555-926-5669,8015 Park St,New York,NY,10052,America/New_York,"[""online"", ""mobile"", ""text""]",4,2024-10-13,basic,2017-11-13 11:58:00,2024-11-17 10:20:00
VANCO0630,St. Mary Methodist Church #2,faith,mosque,medium,57,standard,3007.00,2017-09-25,Imam Patricia Smith,patricia.smith@st.marymethodistchurch2.org,555-199-6384,3194 Church Dr,Indianapolis,IN,46211,America/New_York,"[""online""]",5,2024-11-06,basic,2017-09-25 08:54:00,2024-11-20 10:46:00
VANCO0631,New Life Episcopal Church #6,faith,synagogue,large,319,basic,22925.00,2022-02-03,Rabbi John Williams,john.williams@newlifeepiscopalchurch6.org,555-367-3324,2061 School St,Denver,CO,80273,America/Denver,"[""online"", ""mobile""]",4,2024-10-09,basic,2022-02-03 13:56:00,2024-11-15 16:00:00
VANCO0632,New Life Lutheran Church #3,faith,synagogue,small,13,basic,1836.00,2020-07-14,Rabbi Sarah Garcia,sarah.garcia@newlifelutheranchurch3.org,555-404-9599,261 School Blvd,Dallas,TX,75258,America/Chicago,"[""online"", ""mobile""]",8,2024-10-17,basic,2020-07-14 12:25:00,2024-11-18 14:44:00
VANCO0633,First Baptist Presbyterian Church #2,faith,church,small,48,standard,1731.00,2019-09-15,Rev. Jennifer Brown,jennifer.brown@firstbaptistpresbyterianchurch2.org,555-115-9925,8434 Park Ave,Jacksonville,FL,32295,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-11-04,basic,2019-09-15 08:01:00,2024-11-15 11:03:00
VANCO0634,Hope Methodist Community Church #2,faith,church,medium,101,basic,3039.00,2022-12-26,Rev. Michael Miller,michael.miller@hopemethodistcommunitychurch2.org,555-668-5501,9324 School Blvd,San Jose,CA,95162,America/Los_Angeles,"[""online""]",3,2024-10-17,basic,2022-12-26 10:49:00,2024-11-16 11:39:00
VANCO0635,Good Shepherd Methodist Church #3,faith,mosque,small,50,standard,1639.00,2019-09-12,Imam John Davis,john.davis@goodshepherdmethodistchurch3.org,555-629-4065,5805 School St,San Antonio,TX,78250,America/Chicago,"[""online"", ""text""]",3,2024-11-16,basic,2019-09-12 14:42:00,2024-11-20 08:58:00
VANCO0636,Victory Presbyterian Church #6,faith,mosque,small,11,standard,1509.00,2024-07-08,Imam David Smith,david.smith@victorypresbyterianchurch6.org,555-804-6712,3002 School Dr,Phoenix,AZ,85052,America/Phoenix,"[""online"", ""mobile"", ""text""]",13,2024-11-08,basic,2024-07-08 10:54:00,2024-11-16 13:46:00
VANCO0637,Riverside Baptist Church #6,faith,mosque,small,28,basic,1497.00,2019-09-16,Imam Sarah Davis,sarah.davis@riversidebaptistchurch6.org,555-517-2941,5118 Park Blvd,Dallas,TX,75273,America/Chicago,"[""online"", ""mobile"", ""text""]",3,2024-10-02,basic,2019-09-16 09:59:00,2024-11-15 10:50:00
VANCO0638,Mount Olive Lutheran Church #3,faith,synagogue,small,50,standard,1149.00,2015-01-12,Rabbi David Davis,david.davis@mountolivelutheranchurch3.org,555-757-7660,9420 Main St,New York,NY,10045,America/New_York,"[""online"", ""mobile""]",13,2024-10-19,basic,2015-01-12 08:05:00,2024-11-16 14:25:00
VANCO0639,Christ the King Lutheran Church #4,faith,church,large,491,standard,21682.00,2024-07-17,Rev. John Rodriguez,john.rodriguez@christthekinglutheranchurch4.org,555-804-9323,504 School St,Columbus,OH,43254,America/New_York,"[""online"", ""mobile"", ""pos""]",2,2024-10-01,basic,2024-07-17 13:35:00,2024-11-19 08:17:00
VANCO0640,Grace Community Methodist Church #4,faith,church,large,414,basic,19403.00,2016-07-13,Rev. Robert Brown,robert.brown@gracecommunitymethodistchurch4.org,555-206-2581,2628 Park Dr,Austin,TX,73354,America/Chicago,"[""online"", ""text""]",6,2024-11-20,basic,2016-07-13 14:05:00,2024-11-16 11:04:00
VANCO0641,Cornerstone Methodist Church #5,faith,mosque,medium,84,premium,2579.00,2022-09-05,Imam Robert Miller,robert.miller@cornerstonemethodistchurch5.org,555-628-7288,8053 School St,Fort Worth,TX,76145,America/Chicago,"[""online"", ""text""]",4,2024-11-16,premium,2022-09-05 08:49:00,2024-11-18 09:49:00
VANCO0642,Riverside Methodist Church #4,faith,church,small,6,standard,1023.00,2022-05-04,Rev. John Williams,john.williams@riversidemethodistchurch4.org,555-574-1134,3888 Church Blvd,Indianapolis,IN,46214,America/New_York,"[""online"", ""text""]",14,2024-10-04,basic,2022-05-04 08:42:00,2024-11-15 12:20:00
VANCO0643,Trinity Lutheran Community Church #6,faith,synagogue,small,45,basic,1281.00,2017-06-28,Rabbi Michael Davis,michael.davis@trinitylutherancommunitychurch6.org,555-510-3387,7403 Oak Dr,Charlotte,NC,28221,America/New_York,"[""online"", ""text""]",9,2024-11-01,basic,2017-06-28 09:26:00,2024-11-16 09:17:00
VANCO0644,First Baptist Church #5,faith,synagogue,small,35,basic,1777.00,2022-10-19,Rabbi Mary Williams,mary.williams@firstbaptistchurch5.org,555-819-8305,9866 Oak Ave,Columbus,OH,43254,America/New_York,"[""online""]",15,2024-11-13,basic,2022-10-19 13:55:00,2024-11-18 11:50:00
VANCO0645,Victory Episcopal Church #4,faith,church,small,48,premium,1858.00,2023-02-01,Rev. Michael Davis,michael.davis@victoryepiscopalchurch4.org,555-467-3562,4694 School Blvd,Dallas,TX,75298,America/Chicago,"[""online"", ""mobile""]",3,2024-11-19,premium,2023-02-01 10:50:00,2024-11-15 17:22:00
VANCO0646,First Baptist Catholic Church #4,faith,church,medium,140,standard,6259.00,2022-06-17,Rev. Patricia Miller,patricia.miller@firstbaptistcatholicchurch4.org,555-635-5203,5574 School Blvd,Charlotte,NC,28275,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-10-07,basic,2022-06-17 09:55:00,2024-11-16 11:01:00
VANCO0647,Living Water Episcopal Church #3,faith,church,small,24,premium,1334.00,2017-01-09,Rev. Lisa Garcia,lisa.garcia@livingwaterepiscopalchurch3.org,555-402-1878,6987 Park Blvd,Dallas,TX,75298,America/Chicago,"[""online""]",2,2024-11-16,premium,2017-01-09 15:28:00,2024-11-16 17:23:00
VANCO0648,Trinity Lutheran Presbyterian Church #3,faith,church,medium,86,basic,3465.00,2018-07-08,Rev. John Jones,john.jones@trinitylutheranpresbyterianchurch3.org,555-163-2167,7153 Main Dr,Los Angeles,CA,90093,America/Los_Angeles,"[""online"", ""mobile""]",6,2024-10-07,basic,2018-07-08 14:42:00,2024-11-19 17:17:00
VANCO0649,Mount Olive Lutheran Church #4,faith,mosque,small,50,premium,1055.00,2021-03-20,Imam Robert Brown,robert.brown@mountolivelutheranchurch4.org,555-871-9135,3557 Oak Dr,Philadelphia,PA,19190,America/New_York,"[""online"", ""text""]",2,2024-11-06,premium,2021-03-20 09:08:00,2024-11-17 15:30:00
VANCO0650,Christ the King Episcopal Church #4,faith,mosque,medium,84,standard,2878.00,2018-09-03,Imam William Martinez,william.martinez@christthekingepiscopalchurch4.org,555-932-9093,3307 School Ave,Fort Worth,TX,76139,America/Chicago,"[""online""]",3,2024-11-14,basic,2018-09-03 13:32:00,2024-11-20 15:45:00
VANCO0651,Riverside Methodist Church #5,faith,church,small,9,premium,871.00,2020-12-18,Rev. Robert Williams,robert.williams@riversidemethodistchurch5.org,555-299-2364,952 Church Ave,Boston,MA,2136,America/New_York,"[""online"", ""text""]",7,2024-11-19,premium,2020-12-18 13:12:00,2024-11-16 14:32:00
VANCO0652,Emmanuel Baptist Baptist Church #6,faith,church,small,14,standard,1963.00,2015-05-19,Rev. Michael Garcia,michael.garcia@emmanuelbaptistbaptistchurch6.org,555-605-9317,4622 Church St,Chicago,IL,60677,America/Chicago,"[""online"", ""mobile"", ""text""]",11,2024-10-05,basic,2015-05-19 15:56:00,2024-11-18 09:34:00
VANCO0653,Adams Middle School,school,high,large,242,standard,22642.00,2020-03-25,Principal Michael Davis,michael.davis@adamsmiddleschool.org,555-197-2390,8416 Park Blvd,San Jose,CA,95134,America/Los_Angeles,"[""online""]",7,2024-11-13,basic,2020-03-25 15:41:00,2024-11-16 08:26:00
VANCO0654,Kennedy Elementary School,school,middle,small,20,premium,1935.00,2020-07-03,Principal Sarah Martinez,sarah.martinez@kennedyelementaryschool.org,555-643-8440,6039 Main Dr,Philadelphia,PA,19102,America/New_York,"[""online"", ""mobile""]",10,2024-11-08,premium,2020-07-03 16:31:00,2024-11-17 16:00:00
VANCO0655,Riverside High School,school,elementary,small,11,premium,1181.00,2024-05-14,Principal Sarah Rodriguez,sarah.rodriguez@riversidehighschool.org,555-515-8592,2355 School Dr,Jacksonville,FL,32256,America/New_York,"[""online"", ""text""]",13,2024-10-05,premium,2024-05-14 09:32:00,2024-11-18 15:41:00
VANCO0656,Cedar Creek High School,school,middle,small,20,basic,988.00,2016-06-24,Principal William Miller,william.miller@cedarcreekhighschool.org,555-744-9890,5550 Church Blvd,Charlotte,NC,28250,America/New_York,"[""online""]",8,2024-11-11,basic,2016-06-24 15:57:00,2024-11-18 13:18:00
VANCO0657,Valley View Middle School,school,high,large,292,basic,13205.00,2022-06-20,Principal Sarah Rodriguez,sarah.rodriguez@valleyviewmiddleschool.org,555-669-1347,5937 Park Ave,Chicago,IL,60687,America/Chicago,"[""online"", ""text""]",11,2024-11-12,basic,2022-06-20 09:48:00,2024-11-16 14:01:00
VANCO0658,Jackson Elementary,school,high,small,9,standard,1599.00,2017-01-09,Principal Lisa Williams,lisa.williams@jacksonelementary.org,555-471-1528,4015 Church Dr,San Francisco,CA,94118,America/Los_Angeles,"[""online"", ""mobile""]",7,2024-11-08,basic,2017-01-09 13:44:00,2024-11-16 09:27:00
VANCO0659,Franklin Academy,school,elementary,large,350,premium,20392.00,2015-02-05,Principal Jennifer Davis,jennifer.davis@franklinacademy.org,555-809-6400,3978 School Dr,Dallas,TX,75243,America/Chicago,"[""online"", ""mobile""]",15,2024-11-10,premium,2015-02-05 08:50:00,2024-11-15 12:47:00
VANCO0660,Pine Ridge Middle School,school,elementary,medium,61,standard,3513.00,2020-03-07,Principal William Miller,william.miller@pineridgemiddleschool.org,555-400-4888,7658 Main Blvd,San Diego,CA,92143,America/Los_Angeles,"[""online""]",5,2024-11-12,basic,2020-03-07 09:19:00,2024-11-18 17:26:00
VANCO0661,Jefferson Elementary,school,high,small,8,premium,1311.00,2019-08-03,Principal Mary Miller,mary.miller@jeffersonelementary.org,555-139-6741,8764 Park St,Houston,TX,77021,America/Chicago,"[""online"", ""mobile""]",6,2024-10-04,premium,2019-08-03 17:03:00,2024-11-17 09:58:00
VANCO0662,Franklin Middle School,school,high,small,7,standard,1175.00,2015-01-19,Principal Robert Martinez,robert.martinez@franklinmiddleschool.org,555-164-4870,4030 School Dr,Houston,TX,77051,America/Chicago,"[""online""]",5,2024-11-03,basic,2015-01-19 12:06:00,2024-11-17 16:44:00
VANCO0663,North Star High School,school,elementary,small,25,standard,1189.00,2018-07-20,Principal Patricia Rodriguez,patricia.rodriguez@northstarhighschool.org,555-523-2240,9126 Park Ave,Austin,TX,73362,America/Chicago,"[""online"", ""mobile""]",6,2024-10-05,basic,2018-07-20 15:46:00,2024-11-20 11:03:00
VANCO0664,Adams Elementary,school,elementary,small,20,basic,1856.00,2017-11-15,Principal David Williams,david.williams@adamselementary.org,555-136-4223,6035 Park St,Houston,TX,77092,America/Chicago,"[""online"", ""text""]",6,2024-11-04,basic,2017-11-15 15:21:00,2024-11-17 11:43:00
VANCO0665,Jackson High School,school,middle,small,16,premium,865.00,2015-04-20,Principal John Martinez,john.martinez@jacksonhighschool.org,555-561-4832,5016 Oak Blvd,Jacksonville,FL,32228,America/New_York,"[""online"", ""mobile""]",11,2024-11-07,premium,2015-04-20 14:18:00,2024-11-17 13:22:00
VANCO0666,Jefferson Middle School,school,middle,medium,130,basic,6401.00,2020-07-03,Principal Lisa Johnson,lisa.johnson@jeffersonmiddleschool.org,555-381-1374,1234 School Dr,San Francisco,CA,94166,America/Los_Angeles,"[""online"", ""mobile""]",14,2024-10-18,basic,2020-07-03 08:45:00,2024-11-15 12:54:00
VANCO0667,Maple Grove Academy,school,middle,medium,91,standard,5069.00,2022-04-24,Principal Mary Miller,mary.miller@maplegroveacademy.org,555-929-1490,4996 Main Ave,Seattle,WA,98118,America/Los_Angeles,"[""online""]",9,2024-10-04,basic,2022-04-24 09:32:00,2024-11-15 15:25:00
VANCO0668,Pine Ridge Middle School #1,school,high,medium,111,basic,2119.00,2018-08-28,Principal John Rodriguez,john.rodriguez@pineridgemiddleschool1.org,555-430-9048,6112 Park Ave,Philadelphia,PA,19168,America/New_York,"[""online"", ""mobile""]",15,2024-10-11,basic,2018-08-28 16:17:00,2024-11-18 09:46:00
