employee_id,customer_id,first_name,last_name,email,phone,title,role,department,hire_date,is_primary_contact,is_active,last_login_date,training_completed,permissions,created_at,updated_at
EMP1974,VANCO0493,Nancy,White,nancy.white@trinitylutherancatholicchurch3.org,555-628-9989,Pastor,admin,Leadership,2018-11-26,False,True,2024-10-22,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-11-26 00:00:00,2024-11-20 14:30:00
EMP1975,VANCO0493,Jason,Johnson,jason.johnson@trinitylutherancatholicchurch3.org,555-833-5592,Office Manager,volunteer,Administration,2022-02-05,False,True,2024-10-29,True,"[""basic_access""]",2022-02-05 00:00:00,2024-11-20 14:30:00
EMP1976,VANCO0493,Linda,Lopez,linda.lopez@trinitylutherancatholicchurch3.org,555-546-4776,Administrative Assistant,volunteer,Administration,2018-11-15,False,True,2024-10-31,False,"[""basic_access""]",2018-11-15 00:00:00,2024-11-20 14:30:00
EMP1977,VANCO0494,Sandra,Wilson,sandra.wilson@harvestepiscopalchurch2.org,555-693-2676,Pastor,admin,Leadership,2023-07-24,True,True,2024-10-22,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-07-24 00:00:00,2024-11-20 14:30:00
EMP1978,VANCO0494,Linda,Jackson,linda.jackson@harvestepiscopalchurch2.org,555-289-2556,Music Director,admin,Operations,2018-12-21,False,True,2024-11-02,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-12-21 00:00:00,2024-11-20 14:30:00
EMP1979,VANCO0494,Jennifer,Torres,jennifer.torres@harvestepiscopalchurch2.org,555-200-7319,Youth Pastor,admin,Leadership,2020-01-25,False,True,2024-11-06,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-01-25 00:00:00,2024-11-20 14:30:00
EMP1980,VANCO0494,David,Wilson,david.wilson@harvestepiscopalchurch2.org,555-412-4604,Associate Pastor,admin,Leadership,2022-06-07,False,True,2024-11-08,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-06-07 00:00:00,2024-11-20 14:30:00
EMP1981,VANCO0495,Dorothy,Martinez,dorothy.martinez@calvarybaptistepiscopalchurch3.org,555-542-5424,Office Manager,volunteer,Administration,2020-06-24,True,True,2024-10-30,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-06-24 00:00:00,2024-11-20 14:30:00
EMP1982,VANCO0495,Anthony,Miller,anthony.miller@calvarybaptistepiscopalchurch3.org,555-101-7879,Administrative Assistant,director,Administration,2023-10-11,False,True,2024-10-25,True,"[""basic_access""]",2023-10-11 00:00:00,2024-11-20 14:30:00
EMP1983,VANCO0495,Sharon,Williams,sharon.williams@calvarybaptistepiscopalchurch3.org,555-439-7476,Education Director,admin,Programs,2022-11-16,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-11-16 00:00:00,2024-11-20 14:30:00
EMP1984,VANCO0495,James,Nelson,james.nelson@calvarybaptistepiscopalchurch3.org,555-693-5513,Cantor,volunteer,Operations,2021-07-04,False,True,2024-10-31,False,"[""basic_access""]",2021-07-04 00:00:00,2024-11-20 14:30:00
EMP1985,VANCO0495,George,Baker,george.baker@calvarybaptistepiscopalchurch3.org,555-755-8927,Executive Director,admin,Operations,2019-06-29,False,True,2024-11-02,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-06-29 00:00:00,2024-11-20 14:30:00
EMP1986,VANCO0496,Matthew,Mitchell,matthew.mitchell@emmanuelbaptistlutheranchurch2.org,555-185-5154,Music Director,admin,Operations,2024-02-17,True,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-02-17 00:00:00,2024-11-20 14:30:00
EMP1987,VANCO0496,Ronald,Rodriguez,ronald.rodriguez@emmanuelbaptistlutheranchurch2.org,555-670-9548,Administrative Assistant,volunteer,Administration,2022-08-18,False,True,2024-11-15,True,"[""basic_access""]",2022-08-18 00:00:00,2024-11-20 14:30:00
EMP1988,VANCO0496,Steven,Campbell,steven.campbell@emmanuelbaptistlutheranchurch2.org,555-678-7940,Pastor,admin,Leadership,2024-02-29,False,True,2024-11-01,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-02-29 00:00:00,2024-11-20 14:30:00
EMP1989,VANCO0496,Sandra,Clark,sandra.clark@emmanuelbaptistlutheranchurch2.org,555-951-3965,Office Manager,teacher,Administration,2023-04-01,False,True,2024-10-23,True,"[""basic_access""]",2023-04-01 00:00:00,2024-11-20 14:30:00
EMP1990,VANCO0497,Barbara,Brown,barbara.brown@goodshepherdcommunitychurch4.org,555-601-4970,Finance Director,admin,Finance,2025-03-04,True,True,2024-10-25,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-03-04 00:00:00,2024-11-20 14:30:00
EMP1991,VANCO0497,Patricia,Gonzalez,patricia.gonzalez@goodshepherdcommunitychurch4.org,555-609-4810,Associate Pastor,admin,Leadership,2020-07-24,False,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-07-24 00:00:00,2024-11-20 14:30:00
EMP1992,VANCO0497,Laura,Sanchez,laura.sanchez@goodshepherdcommunitychurch4.org,555-153-1879,Administrative Assistant,teacher,Administration,2024-11-19,False,True,2024-11-19,True,"[""basic_access""]",2024-11-19 00:00:00,2024-11-20 14:30:00
EMP1993,VANCO0497,Joseph,Sanchez,joseph.sanchez@goodshepherdcommunitychurch4.org,555-826-9632,Office Manager,teacher,Administration,2023-04-04,False,True,2024-11-12,True,"[""basic_access""]",2023-04-04 00:00:00,2024-11-20 14:30:00
EMP1994,VANCO0498,Timothy,White,timothy.white@goodshepherdpresbyterianchurch6.org,555-236-5591,Imam,admin,Leadership,2024-06-25,True,True,2024-11-15,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-06-25 00:00:00,2024-11-20 14:30:00
EMP1995,VANCO0498,Nancy,Harris,nancy.harris@goodshepherdpresbyterianchurch6.org,555-572-2491,Administrative Director,admin,Administration,2021-12-04,False,True,2024-11-14,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-12-04 00:00:00,2024-11-20 14:30:00
EMP1996,VANCO0498,Jeffrey,Smith,jeffrey.smith@goodshepherdpresbyterianchurch6.org,555-215-5657,Community Outreach Coordinator,teacher,Operations,2023-05-30,False,True,2024-10-26,True,"[""basic_access""]",2023-05-30 00:00:00,2024-11-20 14:30:00
EMP1997,VANCO0498,Barbara,Mitchell,barbara.mitchell@goodshepherdpresbyterianchurch6.org,555-283-2826,Office Assistant,volunteer,Administration,2023-05-18,False,False,2024-11-13,False,"[""basic_access""]",2023-05-18 00:00:00,2024-11-20 14:30:00
EMP1998,VANCO0499,Ronald,Williams,ronald.williams@crossroadslutheranchurch1.org,555-799-6112,Imam,admin,Leadership,2024-11-07,True,True,2024-11-19,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-11-07 00:00:00,2024-11-20 14:30:00
EMP1999,VANCO0499,Steven,Harris,steven.harris@crossroadslutheranchurch1.org,555-627-7653,Office Assistant,teacher,Administration,2024-06-03,False,True,2024-10-31,True,"[""basic_access""]",2024-06-03 00:00:00,2024-11-20 14:30:00
EMP2000,VANCO0499,Donald,Sanchez,donald.sanchez@crossroadslutheranchurch1.org,555-995-6654,Administrative Director,admin,Administration,2025-02-11,False,True,2024-11-06,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-02-11 00:00:00,2024-11-20 14:30:00
EMP2001,VANCO0499,Laura,Garcia,laura.garcia@crossroadslutheranchurch1.org,555-957-9955,Community Outreach Coordinator,volunteer,Operations,2024-09-09,False,True,2024-11-05,True,"[""basic_access""]",2024-09-09 00:00:00,2024-11-20 14:30:00
EMP2002,VANCO0500,Betty,Hernandez,betty.hernandez@faithcommunitypresbyterianchurch2.org,555-446-1756,Office Manager,volunteer,Administration,2021-09-13,True,True,2024-10-21,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-09-13 00:00:00,2024-11-20 14:30:00
EMP2003,VANCO0500,Steven,Lewis,steven.lewis@faithcommunitypresbyterianchurch2.org,555-723-4151,Administrative Assistant,teacher,Administration,2023-06-09,False,True,2024-11-02,False,"[""basic_access""]",2023-06-09 00:00:00,2024-11-20 14:30:00
EMP2004,VANCO0500,Ruth,Perez,ruth.perez@faithcommunitypresbyterianchurch2.org,555-615-4468,Rabbi,admin,Leadership,2024-10-06,False,True,2024-11-13,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-10-06 00:00:00,2024-11-20 14:30:00
EMP2005,VANCO0500,Elizabeth,Rivera,elizabeth.rivera@faithcommunitypresbyterianchurch2.org,555-545-6213,Executive Director,admin,Operations,2023-06-04,False,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-06-04 00:00:00,2024-11-20 14:30:00
EMP2006,VANCO0501,Joseph,Allen,joseph.allen@calvarybaptistlutheranchurch2.org,555-994-8199,Pastor,admin,Leadership,2021-03-14,True,True,2024-11-17,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-03-14 00:00:00,2024-11-20 14:30:00
EMP2007,VANCO0501,Jason,Young,jason.young@calvarybaptistlutheranchurch2.org,555-701-8338,Youth Pastor,admin,Leadership,2024-04-06,False,True,2024-10-21,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-04-06 00:00:00,2024-11-20 14:30:00
EMP2008,VANCO0501,Mark,Rivera,mark.rivera@calvarybaptistlutheranchurch2.org,555-193-6261,Music Director,admin,Operations,2023-03-20,False,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-03-20 00:00:00,2024-11-20 14:30:00
EMP2009,VANCO0501,Karen,Adams,karen.adams@calvarybaptistlutheranchurch2.org,555-669-4973,Office Manager,director,Administration,2024-06-18,False,True,2024-11-12,True,"[""basic_access""]",2024-06-18 00:00:00,2024-11-20 14:30:00
EMP2010,VANCO0502,Kenneth,Moore,kenneth.moore@faithcommunitypresbyterianchurch3.org,555-696-3615,Rabbi,admin,Leadership,2024-12-18,True,True,2024-10-29,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-18 00:00:00,2024-11-20 14:30:00
EMP2011,VANCO0502,Linda,Mitchell,linda.mitchell@faithcommunitypresbyterianchurch3.org,555-109-6247,Executive Director,admin,Operations,2025-04-06,False,True,2024-11-18,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-06 00:00:00,2024-11-20 14:30:00
EMP2012,VANCO0502,Richard,Miller,richard.miller@faithcommunitypresbyterianchurch3.org,555-713-2607,Office Manager,director,Administration,2024-04-10,False,True,2024-10-24,False,"[""basic_access""]",2024-04-10 00:00:00,2024-11-20 14:30:00
EMP2013,VANCO0502,Helen,Jackson,helen.jackson@faithcommunitypresbyterianchurch3.org,555-985-9972,Cantor,director,Operations,2024-09-24,False,True,2024-10-27,True,"[""basic_access""]",2024-09-24 00:00:00,2024-11-20 14:30:00
EMP2014,VANCO0502,James,Allen,james.allen@faithcommunitypresbyterianchurch3.org,555-993-4620,Administrative Assistant,teacher,Administration,2024-02-09,False,True,2024-10-21,True,"[""basic_access""]",2024-02-09 00:00:00,2024-11-20 14:30:00
EMP2015,VANCO0503,Paul,Hill,paul.hill@trinitylutherancommunitychurch5.org,555-985-5779,Office Manager,director,Administration,2020-09-22,True,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-09-22 00:00:00,2024-11-20 14:30:00
EMP2016,VANCO0503,Mark,Adams,mark.adams@trinitylutherancommunitychurch5.org,555-756-7516,Pastor,admin,Leadership,2022-01-27,False,True,2024-11-01,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-01-27 00:00:00,2024-11-20 14:30:00
EMP2017,VANCO0503,Kevin,Jackson,kevin.jackson@trinitylutherancommunitychurch5.org,555-684-8011,Finance Director,admin,Finance,2019-10-28,False,True,2024-10-27,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-10-28 00:00:00,2024-11-20 14:30:00
EMP2018,VANCO0504,Donna,Mitchell,donna.mitchell@faithcommunitychurch3.org,555-519-7367,Administrative Director,admin,Administration,2024-08-04,True,True,2024-11-01,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-08-04 00:00:00,2024-11-20 14:30:00
EMP2019,VANCO0504,Thomas,Taylor,thomas.taylor@faithcommunitychurch3.org,555-959-6927,Education Coordinator,teacher,Programs,2025-02-11,False,True,2024-11-04,True,"[""basic_access""]",2025-02-11 00:00:00,2024-11-20 14:30:00
EMP2020,VANCO0504,Susan,Nelson,susan.nelson@faithcommunitychurch3.org,555-177-3988,Community Outreach Coordinator,teacher,Operations,2024-05-01,False,True,2024-11-08,False,"[""basic_access""]",2024-05-01 00:00:00,2024-11-20 14:30:00
EMP2021,VANCO0505,Sandra,Campbell,sandra.campbell@goodshepherdcatholicchurch3.org,555-673-2766,Imam,admin,Leadership,2022-02-15,True,True,2024-10-26,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-02-15 00:00:00,2024-11-20 14:30:00
EMP2022,VANCO0505,Lisa,Miller,lisa.miller@goodshepherdcatholicchurch3.org,555-398-1670,Administrative Director,admin,Administration,2024-09-04,False,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-09-04 00:00:00,2024-11-20 14:30:00
EMP2023,VANCO0505,Jason,Lewis,jason.lewis@goodshepherdcatholicchurch3.org,555-584-9131,Community Outreach Coordinator,director,Operations,2023-06-16,False,True,2024-10-29,True,"[""basic_access""]",2023-06-16 00:00:00,2024-11-20 14:30:00
EMP2024,VANCO0505,Gary,Jones,gary.jones@goodshepherdcatholicchurch3.org,555-183-6175,Education Coordinator,volunteer,Programs,2023-09-05,False,True,2024-10-28,True,"[""basic_access""]",2023-09-05 00:00:00,2024-11-20 14:30:00
EMP2025,VANCO0506,Susan,Torres,susan.torres@stpaulchurch4.org,555-397-5094,Imam,admin,Leadership,2021-05-16,True,True,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-05-16 00:00:00,2024-11-20 14:30:00
EMP2026,VANCO0506,Michelle,Robinson,michelle.robinson@stpaulchurch4.org,555-569-4676,Community Outreach Coordinator,volunteer,Operations,2023-01-18,False,True,2024-10-30,True,"[""basic_access""]",2023-01-18 00:00:00,2024-11-20 14:30:00
EMP2027,VANCO0506,Timothy,Williams,timothy.williams@stpaulchurch4.org,555-293-5641,Office Assistant,volunteer,Administration,2024-05-06,False,True,2024-11-04,False,"[""basic_access""]",2024-05-06 00:00:00,2024-11-20 14:30:00
EMP2028,VANCO0507,Patricia,Campbell,patricia.campbell@mountolivebaptistchurch2.org,555-965-3291,Office Assistant,volunteer,Administration,2025-01-26,True,True,2024-11-18,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-26 00:00:00,2024-11-20 14:30:00
EMP2029,VANCO0507,Karen,Wilson,karen.wilson@mountolivebaptistchurch2.org,555-312-9204,Administrative Director,admin,Administration,2023-12-08,False,True,2024-11-07,False,"[""billing"", ""reports"", ""settings"", ""users""]",2023-12-08 00:00:00,2024-11-20 14:30:00
EMP2030,VANCO0507,Robert,Baker,robert.baker@mountolivebaptistchurch2.org,555-735-4732,Community Outreach Coordinator,director,Operations,2025-04-26,False,True,2024-11-10,True,"[""basic_access""]",2025-04-26 00:00:00,2024-11-20 14:30:00
EMP2031,VANCO0508,Susan,White,susan.white@crossroadspresbyterianchurch2.org,555-915-8646,Finance Director,admin,Finance,2018-05-05,True,False,2024-11-04,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-05-05 00:00:00,2024-11-20 14:30:00
EMP2032,VANCO0508,Christopher,Garcia,christopher.garcia@crossroadspresbyterianchurch2.org,555-778-1074,Music Director,admin,Operations,2019-11-16,False,True,2024-11-01,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-11-16 00:00:00,2024-11-20 14:30:00
EMP2033,VANCO0508,Michelle,Hall,michelle.hall@crossroadspresbyterianchurch2.org,555-303-7816,Associate Pastor,admin,Leadership,2016-08-13,False,True,2024-11-06,False,"[""billing"", ""reports"", ""settings"", ""users""]",2016-08-13 00:00:00,2024-11-20 14:30:00
EMP2034,VANCO0509,Lisa,Ramirez,lisa.ramirez@firstbaptistcatholicchurch3.org,555-378-5502,Administrative Assistant,teacher,Administration,2025-06-01,True,True,2024-11-06,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-06-01 00:00:00,2024-11-20 14:30:00
EMP2035,VANCO0509,Ryan,Campbell,ryan.campbell@firstbaptistcatholicchurch3.org,555-740-9097,Associate Pastor,admin,Leadership,2021-08-20,False,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-08-20 00:00:00,2024-11-20 14:30:00
EMP2036,VANCO0509,Donna,Wright,donna.wright@firstbaptistcatholicchurch3.org,555-936-8531,Music Director,admin,Operations,2022-05-15,False,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-05-15 00:00:00,2024-11-20 14:30:00
EMP2037,VANCO0509,Jennifer,Taylor,jennifer.taylor@firstbaptistcatholicchurch3.org,555-866-8051,Youth Pastor,admin,Leadership,2024-03-28,False,True,2024-10-30,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-03-28 00:00:00,2024-11-20 14:30:00
EMP2038,VANCO0509,Paul,Hernandez,paul.hernandez@firstbaptistcatholicchurch3.org,555-139-6301,Finance Director,admin,Finance,2021-10-18,False,True,2024-10-21,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-10-18 00:00:00,2024-11-20 14:30:00
EMP2039,VANCO0510,Ryan,Lopez,ryan.lopez@firstbaptistpresbyterianchurch1.org,555-107-9122,Office Manager,volunteer,Administration,2025-02-09,True,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-02-09 00:00:00,2024-11-20 14:30:00
EMP2040,VANCO0510,Linda,Campbell,linda.campbell@firstbaptistpresbyterianchurch1.org,555-800-3193,Administrative Assistant,director,Administration,2024-09-19,False,True,2024-11-02,True,"[""basic_access""]",2024-09-19 00:00:00,2024-11-20 14:30:00
EMP2041,VANCO0510,Jason,Mitchell,jason.mitchell@firstbaptistpresbyterianchurch1.org,555-894-3068,Executive Director,admin,Operations,2024-08-19,False,True,2024-10-28,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-08-19 00:00:00,2024-11-20 14:30:00
EMP2042,VANCO0510,Barbara,Robinson,barbara.robinson@firstbaptistpresbyterianchurch1.org,555-268-6080,Cantor,director,Operations,2024-09-02,False,True,2024-11-01,True,"[""basic_access""]",2024-09-02 00:00:00,2024-11-20 14:30:00
EMP2043,VANCO0511,Timothy,Jones,timothy.jones@blessedsacramentbaptistchurch.org,555-468-5160,Education Coordinator,director,Programs,2022-06-17,True,True,2024-10-25,False,"[""billing"", ""reports"", ""settings"", ""users""]",2022-06-17 00:00:00,2024-11-20 14:30:00
EMP2044,VANCO0511,Ryan,Rivera,ryan.rivera@blessedsacramentbaptistchurch.org,555-970-1217,Administrative Director,admin,Administration,2023-09-23,False,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-09-23 00:00:00,2024-11-20 14:30:00
EMP2045,VANCO0511,Patricia,Robinson,patricia.robinson@blessedsacramentbaptistchurch.org,555-690-2630,Office Assistant,director,Administration,2024-08-24,False,True,2024-11-19,True,"[""basic_access""]",2024-08-24 00:00:00,2024-11-20 14:30:00
EMP2046,VANCO0511,Karen,Ramirez,karen.ramirez@blessedsacramentbaptistchurch.org,555-290-8833,Imam,admin,Leadership,2022-06-18,False,True,2024-11-10,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-06-18 00:00:00,2024-11-20 14:30:00
EMP2047,VANCO0512,William,Hill,william.hill@hopemethodistchurch3.org,555-894-3821,Rabbi,admin,Leadership,2020-04-12,True,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-04-12 00:00:00,2024-11-20 14:30:00
EMP2048,VANCO0512,Robert,Sanchez,robert.sanchez@hopemethodistchurch3.org,555-623-9514,Cantor,director,Operations,2021-10-15,False,True,2024-10-29,True,"[""basic_access""]",2021-10-15 00:00:00,2024-11-20 14:30:00
EMP2049,VANCO0512,Brian,Anderson,brian.anderson@hopemethodistchurch3.org,555-837-5318,Administrative Assistant,volunteer,Administration,2022-03-13,False,True,2024-10-31,True,"[""basic_access""]",2022-03-13 00:00:00,2024-11-20 14:30:00
EMP2050,VANCO0512,Donald,Brown,donald.brown@hopemethodistchurch3.org,555-844-4556,Executive Director,admin,Operations,2021-03-03,False,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-03-03 00:00:00,2024-11-20 14:30:00
